Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index
ANGOLA,01/03/2011,14.75538322,93.27,21.03,102.9356522,-6.6484549,89.414,89.52380952,-29.74239,0.15122522423781515,89.43492201333333,-5.82148400000001,0.08049232189253668,-0.346175109014485
ANGOLA,01/04/2011,14.6335408,93.277,19.74,110.147619,-17.537569,102.9356522,89.414,-6.6484549,0.07006286593480193,93.95782057333334,-16.299062633333342,7.775224117043381,-0.6970295383125811
ANGOLA,01/05/2011,14.54382453,93.2825,20.77,101.2990909,-16.99039,110.147619,102.9356522,-17.537569,-0.0803333579094434,100.83242373333333,-17.976137966666677,10.525607664003935,-0.5540780477511529
ANGOLA,01/06/2011,14.57831438,93.304,14.7,96.28863636,-11.018048,101.2990909,110.147619,-16.99039,-0.049461989199352185,104.79412070000001,-13.72547130000001,4.707923242603055,-0.36989113457133554
ANGOLA,01/07/2011,14.12801947,93.318,21.06,97.07809524,-15.951884,96.28863636,101.2990909,-11.018048,0.008198879014636784,102.57844875333332,-15.182002333333344,7.017507915322932,-0.4729535244001229
ANGOLA,01/08/2011,13.68260347,93.442,21.26,86.33434783,-14.542298,97.07809524,96.28863636,-15.951884,-0.11067118059371595,98.22194083333333,-14.653440666666677,2.6939656141816064,-0.3048389941531001
ANGOLA,01/09/2011,11.91323228,94.697,17.02,85.64818182,13.696269,86.33434783,97.07809524,-14.542298,-0.007947775447972538,93.23369314333333,-13.83741000000001,5.988032702421035,0.06196791097070128
ANGOLA,01/10/2011,11.44470898,94.997,15.32,86.41190476,25.671887,85.64818182,86.33434783,13.696269,0.008916977847878371,89.68687496333332,-5.599304333333343,6.410172293470452,0.22095225426307047
ANGOLA,01/11/2011,11.28404115,95.213,15.84,97.10909091,13.50192,86.41190476,85.64818182,25.671887,0.12379296787532135,86.13147813666667,8.27528599999999,0.42033946593859567,0.08980127436243639
ANGOLA,01/12/2011,11.37553089,95.272,18.08688644,98.56681818,15.454346,97.10909091,86.41190476,13.50192,0.015011233823113423,89.72305916333333,17.623358666666658,6.407879282909948,0.13258893688374737
ANGOLA,01/01/2012,11.48001917,95.82588521,17.53793886,100.1022727,-43.318537,98.56681818,97.10909091,15.454346,0.01557780344695714,94.02927128333333,18.209384333333322,6.636975724042151,-1.084477505255117
