Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index
ALGERIA,01/02/2001,-0.238751148,75.8578,9.5,29.5835,-4.1514756,29.36238095,78.25136364,-8.6818619,0.007530692091235247,63.63045454666667,-21.001681566666665,29.783241292404046,0.24470073606071177
ALGERIA,01/02/2002,6.296023564,79.6429,8.5,20.7755,-46.491956,29.5835,29.36238095,-4.1514756,-0.29773353389558366,45.73241486333333,-25.0430295,28.16245276184538,1.318471814991271
ALGERIA,01/02/2003,-0.779355733,79.6638,8.5,35.915,8.0225415,20.7755,29.5835,-46.491956,0.7287189237322806,26.573793650000002,-19.77509783333333,5.022686566698486,0.011995756619519739
ALGERIA,01/02/2004,4.157793681,71.4398,8.0,34.722,126.39644,35.915,20.7755,8.0225415,-0.03321731866907973,28.758000000000006,-14.206963366666661,7.603433615808212,-1.880692434107126
ALGERIA,01/02/2005,5.336936133,72.301,8.0,47.9905,106.95216,34.722,35.915,126.39644,0.3821352456655722,30.470833333333342,29.309008500000004,8.417566666402802,-0.8367343686452462
ALGERIA,01/02/2006,-0.240170788,74.0358,8.0,61.544,43.63409,47.9905,34.722,106.95216,0.28242047905314593,39.54250000000001,80.45704716666667,7.340459130735752,-0.031233142064925848
ALGERIA,01/02/2007,3.30806955,71.0833,8.0,59.2695,102.00233,61.544,47.9905,43.63409,-0.03695729884310406,48.0855,92.32756333333334,13.411252355764601,-0.2028864971370789
ALGERIA,01/02/2008,4.798895218,66.0615,8.0,95.36142857,144.61082,59.2695,61.544,102.00233,0.6089460611275614,56.268,84.19619333333334,7.258174167791875,2.46314917184581
ALGERIA,01/02/2009,6.16867073,72.6545,8.0,39.0785,13.499657,95.36142857,59.2695,144.61082,-0.5902064326635539,72.05830952333334,96.74908,20.213110981237886,-0.06356638587322473
ALGERIA,01/02/2010,4.150182298,73.5225,8.0,76.308,52.222825,39.0785,95.36142857,13.499657,0.9526849802320971,64.56980952333335,86.704269,28.513364811720923,0.3218590710331091
ALGERIA,01/02/2011,3.478325637,72.6177,8.0,89.414,-29.74239,76.308,39.0785,52.222825,0.17175132358337253,70.24930952333334,70.11110066666667,28.626435506764892,-0.5701164684984004
ALGERIA,01/02/2012,9.342834521,74.3919,8.0,102.2971429,-82.521269,89.414,76.308,-29.74239,0.14408418032970216,68.26683333333334,11.993364000000009,26.113423963228836,-2.0129421749414464
ALGERIA,01/02/2013,5.384767296,78.3413,8.0,95.3095,-76.660796,102.2971429,89.414,-82.521269,-0.06830731242250554,89.33971430000001,-20.013611333333326,12.994730699136195,-1.5476330085462233
ALGERIA,01/02/2014,0.562183772,77.6359,8.0,100.705,-33.233261,95.3095,102.2971429,-76.660796,0.05661030642275944,95.67354763333333,-62.974818333333324,6.449282189124275,-0.8889074024865472
ALGERIA,01/02/2015,5.596620908,94.926,8.0,50.857,-105.95735,100.705,95.3095,-33.233261,-0.49499031825629314,99.43721430000001,-64.138442,3.662273714555214,0.7932331060100946
ALGERIA,01/02/2016,4.152941176,108.3279,8.0,30.37761905,-161.18476,50.857,100.705,-105.95735,-0.4026855880213147,82.2905,-71.950469,27.355557876782548,3.1344052125151025
ALGERIA,01/02/2017,7.664068677,110.1784,8.0,53.45,-71.342363,30.37761905,50.857,-161.18476,0.7595190693524745,60.64653968333334,-100.12512366666665,36.171279258968376,0.43700336644826454
ALGERIA,01/02/2018,3.572365315,114.4395,8.0,62.227,-32.313481,53.45,30.37761905,-71.342363,0.16420954162768941,44.89487301666667,-112.82815766666666,12.63898371308101,0.02106687544227494
ALGERIA,01/02/2019,2.689424635,118.4283,8.0,54.996,-89.917774,62.227,53.45,-32.313481,-0.11620357722532015,48.684873016666664,-88.28020133333332,16.45070190295924,0.4523797098112817
ALGERIA,01/02/2020,1.824907522,120.0978,8.0,50.608,-121.29713,54.996,62.227,-89.917774,-0.07978762091788505,56.891,-64.52453933333332,4.685317598626774,0.9174944860893156
ALGERIA,01/02/2021,5.284572536,132.743,8.0,59.2345,-2.9603552,50.608,54.996,-121.29713,0.1704572399620614,55.943666666666665,-81.17612833333332,5.8671836798701955,0.02584554992105419
ALGERIA,01/02/2022,9.201324991,141.253,8.0,91.608,11.5568,59.2345,50.608,-2.9603552,0.5465311600503087,54.94616666666667,-71.39175306666665,4.31346590149212,0.04408963900690498
ALGERIA,01/02/2023,9.871081901,136.5577,8.0,77.0275,-94.781318,91.608,59.2345,11.5568,-0.15916186359269935,67.15016666666666,-37.566895066666646,21.61581213101498,-0.8098527455482536
ALGERIA,01/03/2000,1.660757604,73.4741,10.0,29.89217391,5.9956293,77.0275,91.608,-94.781318,-0.6119285461685762,75.95666666666666,-28.728291066666646,16.21329357605461,0.05257729820133131
ALGERIA,01/03/2001,0.825991189,78.1552,9.5,27.24136364,-2.4977829,29.89217391,77.0275,5.9956293,-0.08867907292327137,66.17589130333334,-25.74296289999998,32.25722951482289,0.2283702869117872
ALGERIA,01/03/2002,4.423812125,80.2144,8.5,24.50809524,-36.225424,27.24136364,29.89217391,-2.4977829,-0.10033522683081075,44.72034585,-30.427823866666646,28.010191997303117,0.9790791289076379
ALGERIA,01/03/2003,-1.046025105,79.6399,8.5,33.21904762,18.023601,24.50809524,27.24136364,-36.225424,0.35543163573898373,27.213877596666666,-10.909192533333313,2.6921445713639516,-0.15522852320721706
ALGERIA,01/03/2004,6.428823115,71.4498,8.0,36.76086957,120.31828,33.21904762,24.50809524,18.023601,0.10662021351471851,28.3228355,-6.899868633333313,4.455037472304727,-1.655511868539995
ALGERIA,01/03/2005,4.533100557,72.9182,8.0,54.09304348,109.92708,36.76086957,33.21904762,120.31828,0.47148432865539536,31.496004143333334,34.03881900000002,6.305495921205774,-0.5147628082387061
ALGERIA,01/03/2006,0.283336285,73.9375,8.0,62.89956522,49.800181,54.09304348,36.76086957,109.92708,0.16280322151324444,41.35765355666666,82.75632033333336,11.170440593632964,-0.005484571595247109
